onset	duration	value	responce	rt	good	a	bias	p	pv	ronda
462.193	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
464.2076	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
465.2232	1	10	1	1130.9	1	0.4	0.6833	0.5	0.6222	3
466.3719	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
469.8016	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
473.8141	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
475.8286	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
476.8442	1	10	1	3889.3	1	0.7	0.48307	0.1	0.041667	4
480.7401	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
484.3363	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
488.3487	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
