onset	duration	value	responce	rt	good	a	bias	p	pv	ronda
141.5299	1	10	2	3981.9	1	0.5	0.18669	0.6	0.38669	1
145.5209	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
148.1815	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
152.1891	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
154.2012	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
155.2156	1	10	1	2132.4	1	0.7	0.85049	0.3	0.65114	2
157.3608	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
161.5679	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
165.5755	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
167.5876	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
168.602	1	10	1	1449.6	1	0.4	0.93125	0.6	0.95416	3
170.0654	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
174.0397	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
178.0473	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
183.0693	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
184.0837	1	10	2	3269.9	1	0.6	0.03818	0.1	0.03125	4
187.3596	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
191.3838	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
195.3914	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
197.4035	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
198.4179	1	10	2	1430.8	1	0	0	0.2	0.2	1
199.8646	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
203.2403	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
207.2646	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
208.2789	1	10	1	1019.2	1	0	0	0.8	0.8	2
209.3099	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
213.5005	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
217.5247	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
218.5391	1	10	1	936.5	1	0	0	0.6	0.6	3
219.4869	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
223.4446	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
227.4689	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
228.4832	1	10	1	2218	1	0	0	0.5	0.5	4
230.7115	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
233.2391	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
240.2566	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
241.271	1	10	1	4913	1	0.8	0.62465	0.1	0.0625	1
246.1932	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
249.3693	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
253.3769	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
255.389	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
256.4034	1	10	1	767.9	1	0.7	0.74623	0.3	0.40786	2
257.185	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
261.1593	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
265.1669	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
267.179	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
268.1934	1	10	2	1424.6	1	0.6	0.5775	0.3	0.11625	3
269.6235	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
272.4505	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
276.4581	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
278.4702	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
279.4845	1	10	2	1301.6	1	0.6	0.87549	0.1	0.06323	4
280.7982	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
284.9389	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
288.9465	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
290.9586	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
291.973	1	10	1	1469.4	1	0	0	0.5	0.5	1
293.4529	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
296.6956	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
303.7131	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
304.7275	1	10	1	797.4	1	0	0	0.5	0.5	2
305.5423	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
308.1364	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
312.1606	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
313.175	1	10	2	2658.6	1	0	0	0.4	0.4	3
315.8357	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
318.7624	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
322.7866	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
323.801	1	10	1	1028.5	1	0	0	0.9	0.9	4
324.832	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
327.6589	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
331.6831	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
332.6975	1	10	2	2073.1	1	0.6	0.66583	0.1	0.03125	1
334.7761	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
338.8004	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
342.808	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
344.8201	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
345.8345	1	10	1	924.5	1	0.4	0.33522	0.1	0.020833	2
346.7657	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
350.2911	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
354.2987	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
359.3206	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
360.335	1	10	2	3531.8	1	0.5	0.88689	0.1	0.086889	3
363.877	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
368.0176	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
372.0252	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
374.0374	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
375.0517	1	10	1	2161.6	1	0.7	0.76954	0.8	0.95833	4
377.2301	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
381.6202	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
385.6278	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
387.6399	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
388.6543	1	10	2	1848.2	1	0	0	0.6	0.6	1
390.5167	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
394.5243	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
398.5486	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
399.5629	1	10	1	958.7	1	0	0	0.9	0.9	2
400.5274	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
403.5373	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
407.5615	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
408.5759	1	10	1	1525.2	1	0	0	0.5	0.5	3
410.1058	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
414.4958	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
421.5133	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
422.5277	1	10	1	810.5	1	0	0	0.8	0.8	4
423.3425	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
427.4332	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
431.4575	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
432.4719	1	10	1	1923.8	1	0.6	0.71074	0.9	0.96875	1
434.4008	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
437.261	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
441.2686	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
443.2974	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
444.3117	1	10	1	4322.1	1	0.7	0.32835	0.5	0.09949	2
448.6519	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
452.7593	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
456.7669	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
458.7956	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
459.81	1	10	2	3369.7	1	0.5	0.74818	0.2	0.14818	3
463.1857	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
467.0935	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
471.1011	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
473.1299	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
474.1434	1	10	2	2800.8	1	0.7	0.47065	0.8	0.95833	4
476.9546	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
479.8646	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
483.8723	1	40	4	2508.3	1	n/a	n/a	n/a	n/a	n/a
