onset	duration	value	responce	rt	good	a	bias	p	pv	ronda
348.0144	1	10	2	1418.7	1	0.8	0.70936	0.3	0.33743	2
349.4462	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
352.3765	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
356.3889	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
361.4169	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
362.4325	1	10	1	2846.1	1	0.8	0.83784	0.9	0.9375	3
365.2961	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
369.6249	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
373.6373	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
375.6519	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
376.6674	1	10	2	1786.2	1	0.4	0.87139	0.1	0.080929	4
378.4656	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
381.7621	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
385.7745	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
387.789	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
388.8046	1	10	1	2434.3	1	0	0	0.6	0.6	1
391.252	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
393.9492	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
397.9616	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
398.9772	1	10	2	1881.4	1	0	0	0.6	0.6	2
400.8752	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
404.1717	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
408.1841	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
409.1997	1	10	2	2288	1	0	0	0.4	0.4	3
411.4973	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
415.26	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
422.2859	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
423.3015	1	10	1	1831.7	1	0	0	0.5	0.5	4
425.1495	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
429.0121	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
433.0412	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
434.0568	1	10	2	1438.8	1	0.8	0.99421	0.8	0.9375	1
435.5052	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
439.2679	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
443.2804	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
445.2949	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
446.3105	1	10	1	3861.2	1	0.7	0.14599	0.9	0.95833	2
450.1897	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
453.3031	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
457.3155	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
459.3301	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
460.3456	1	10	2	3297.5	1	0.7	0.60535	0.5	0.74582	3
463.6588	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
467.1551	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
471.1675	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
473.1821	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
474.1977	1	10	1	2817.6	1	0.5	0.28698	0.8	0.88698	4
477.028	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
480.0248	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
484.0373	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
