onset	duration	value	response	rt	good	a	bias	p	pv	ronda
186.8628	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
191.8847	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
192.8991	1	10	2	1901.6	1	0.7	0.58781	0.1	0.041667	4
194.8114	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
197.6218	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
201.6293	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
203.6415	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
204.6558	1	10	1	1990.5	1	0	0	0.7	0.7	1
206.6513	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
209.2621	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
213.2863	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
214.3007	1	10	1	1871.3	1	0	0	0.8	0.8	2
216.1798	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
219.489	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
223.5132	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
224.5276	1	10	1	1913.5	1	0	0	0.4	0.4	3
226.4565	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
229.9652	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
233.9895	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
235.0039	1	10	2	1195.2	1	0	0	0.4	0.4	4
236.2011	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
239.3939	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
246.4114	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
247.4258	1	10	2	1377.8	1	0.8	0.96546	0.1	0.36183	1
248.806	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
252.9134	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
256.921	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
258.9331	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
259.9474	1	10	2	1329.2	1	0.4	0.40051	0.1	0.020833	2
261.2944	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
263.9551	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
267.9626	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
269.9747	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
270.9891	1	10	2	3386.3	1	0.6	0.89259	0.2	0.33888	3
274.3815	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
278.4389	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
282.4465	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
284.4587	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
285.473	1	10	2	1896.3	1	0.7	0.46875	0.1	0.041667	4
287.3854	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
290.5283	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
294.5359	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
296.548	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
297.5624	1	10	2	1289.7	1	0	0	0.4	0.4	1
298.8594	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
303.2994	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
310.3168	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
311.3312	1	10	1	1080.5	1	0	0	0.8	0.8	2
312.4287	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
315.3388	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
319.3631	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
320.3774	1	10	2	1160.2	1	0	0	0.2	0.2	3
321.5415	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
324.0857	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
328.1099	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
329.1243	1	10	2	1055.8	1	0	0	0.2	0.2	4
330.1886	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
334.113	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
338.1373	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
339.1516	1	10	2	1330.9	1	0.7	0.59157	0.4	0.38034	1
340.4986	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
343.5084	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
347.516	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
349.5282	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
350.5425	1	10	1	1895.8	1	0.5	0.83099	0.4	0.63099	2
352.4549	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
355.7474	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
359.755	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
364.777	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
365.7914	1	10	1	1209.5	1	0.6	0.60991	0.6	0.91487	3
367.0053	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
370.8632	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
374.8708	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
376.883	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
377.8973	1	10	1	952.1	1	0.4	0.076797	0.9	0.88453	4
378.8618	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
381.5225	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
385.5301	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
387.5422	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
388.5565	1	10	2	977.6	1	0	0	0.1	0.1	1
389.5377	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
392.7304	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
396.7547	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
397.769	1	10	1	2498.4	1	0	0	0.5	0.5	2
400.28	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
403.5393	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
407.5636	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
408.5779	1	10	2	829.5	1	0	0	0.1	0.1	3
409.4094	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
413.866	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
420.8834	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
421.8978	1	10	2	1141	1	0	0	0.4	0.4	4
423.0452	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
427.3022	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
431.3265	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
432.3408	1	10	1	4211.6	1	0.7	0.56231	0.2	0.041667	1
436.5646	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
439.4914	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
443.4989	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
445.5277	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
446.5421	1	10	1	1687.5	1	0.8	0.14204	0.9	0.9375	2
448.2382	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
452.329	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
456.3366	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
458.3653	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
459.3797	1	10	1	1460.2	1	0.5	0.14849	0.9	0.94849	3
460.8431	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
463.9527	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
467.9603	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
469.989	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
471.0034	1	10	1	2629	1	0.8	0.90205	0.4	0.9375	4
473.6474	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
477.1063	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
481.1139	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
