onset	duration	value	responce	rt	good	a	bias	p	pv	ronda
364.8112	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
367.9912	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
372.0036	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
373.0192	1	10	2	445.5	1	0	0	0.1	0.1	4
373.4687	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
377.4312	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
381.4436	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
382.4592	1	10	1	3038.9	1	0.5	0.50826	0.9	0.975	1
385.506	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
389.3187	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
393.3311	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
395.3456	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
396.3612	1	10	2	1291.9	1	0.6	0.11847	0.6	0.17771	2
397.6598	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
401.0396	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
405.052	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
410.08	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
411.0956	1	10	1	2164.3	1	0.5	0.73352	0.5	0.73352	3
413.2767	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
416.39	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
420.4024	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
422.417	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
423.4326	1	10	2	2493.8	1	0.7	0.86087	0.1	0.041667	4
425.9299	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
429.4429	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
433.4553	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
435.4699	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
436.4854	1	10	1	1789.8	1	0	0	0.8	0.8	1
438.2836	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
441.2804	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
445.2928	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
446.3084	1	10	2	1575.6	1	0	0	0.2	0.2	2
447.8901	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
450.7204	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
454.7495	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
455.7651	1	10	2	1701.7	1	0	0	0.2	0.2	3
457.4799	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
461.3258	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
468.3517	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
469.3674	1	10	1	761.8	1	0	0	0.7	0.7	4
470.1332	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
472.8137	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
476.8428	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
477.8584	1	10	1	1932.2	1	0.5	0.92051	0.4	0.72051	1
479.8063	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
483.9519	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
487.9644	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
489.9789	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
490.9945	1	10	2	1678.1	1	0.7	0.14008	0.8	0.66018	2
492.676	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
496.0558	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
500.0682	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
502.0828	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
503.0983	1	10	2	1983.5	1	0.4	0.97184	0.1	0.14789	3
505.0962	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
509.0088	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
513.0212	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
515.0357	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
516.0513	1	10	1	1957.8	1	0.7	0.39138	0.7	0.91323	4
518.0159	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
521.762	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
525.7744	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
