onset	duration	value	responce	rt	good	TMSips	TMSppc	TMSvertex	a	bias	delta	fixed	p	pv	ronda
474.1656	1	10	937.1	937.1	1	0	0	1	0	0	0	0	0.3	0.3	7
475.1156	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
476.6326	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
476.7326	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
476.9488	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-5.8208e-11	0	n/a	n/a	n/a
478.9654	1	10	2297.2	2297.2	1	0	0	1	0	0	0.1	0	0.3	0.3	8
481.2818	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	17.8	0	n/a	n/a	n/a
482.529	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-17.8	0	n/a	n/a	n/a
482.629	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
482.8318	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-5.8208e-11	0	n/a	n/a	n/a
484.8482	1	10	606.1	606.1	1	0	0	1	0	0	-0.2	0	0.2	0.2	9
485.465	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.2	0	n/a	n/a	n/a
486.482	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
486.582	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
486.7982	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
488.8148	1	10	2639.6	2639.6	1	0	0	1	0	0	0.1	0	0.5	0.5	10
491.4646	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	5.8208e-11	0	n/a	n/a	n/a
493.4526	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
493.5526	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
493.7644	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
504.797	1	10	2432.8	2432.8	1	0	0	1	0.8	0.41151	-0.1	0	0.7	0.9375	11
507.247	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.2	0	n/a	n/a	n/a
508.988	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
509.088	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
509.2968	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
511.3134	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
513.33	1	10	2203.8	2203.8	1	0	0	1	0.5	0.26421	0	0	0.8	0.86421	12
515.5464	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
517.3684	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
517.4684	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
517.6796	1	30	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
519.6962	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
521.7128	1	10	716.8	716.8	1	0	0	1	0.5	0.12294	-1.1642e-10	0	0.1	0.025	13
522.446	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
523.893	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
523.993	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
524.196	1	30	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
526.2124	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
528.229	1	10	5208.2	5208.2	1	0	0	1	0.8	0.086168	0	0	0.9	0.84467	14
533.4454	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
534.7224	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
534.8224	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
535.0286	1	30	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
537.0452	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
539.0618	1	10	6743.3	6743.3	1	0	0	1	0.4	0.1145	0.1	0	0.9	0.90967	15
545.8114	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-1.1642e-10	0	n/a	n/a	n/a
547.0974	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
547.1974	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
547.4112	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
549.4278	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
551.4444	1	10	3000.5	3000.5	1	0	0	1	0.5	0.85497	0.1	0	0.4	0.65497	16
554.4608	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
555.6808	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
555.7808	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
555.994	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
558.0106	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
560.0272	1	10	4609.5	4609.5	1	0	0	1	0.7	0.30063	0.1	0	0.6	0.36814	17
564.6436	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
566.2816	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
566.3816	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
566.5934	1	30	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
568.61	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
570.6264	1	10	4377.8	4377.8	1	0	0	1	0.4	0.16307	-0.2	0	0.6	0.44205	18
575.0096	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.2	0	n/a	n/a	n/a
576.1756	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
576.2756	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
576.4928	1	30	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
578.5094	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
580.5258	1	10	2350.2	2350.2	1	0	0	1	0.4	0.9595	-0.2	0	0.9	0.97917	19
582.8924	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
584.8424	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
584.9424	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
585.159	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
587.1756	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
589.192	1	10	1316	1316	1	0	0	1	0.4	0.67249	-0.1	0	0.1	0.020833	20
590.5254	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
592.2144	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
592.3144	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
592.5252	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
594.5418	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	1.1642e-10	0	n/a	n/a	n/a
605.5744	1	10	885.3	885.3	1	0	0	1	0	0	-1.1642e-10	0	0.1	0.1	21
606.4744	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
608.2594	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
608.3594	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
608.5742	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
610.5908	1	10	940.8	940.8	1	0	0	1	0	0	0.1	0	0.7	0.7	22
611.5408	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
613.3288	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
613.4288	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
613.6406	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-1.1642e-10	0	n/a	n/a	n/a
615.6572	1	10	1682.2	1682.2	1	0	0	1	0	0	0	0	0.1	0.1	23
617.357	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
618.862	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
618.962	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
619.1736	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
621.1902	1	10	1237.1	1237.1	1	0	0	1	0	0	0	0	0.9	0.9	24
622.44	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
623.563	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
623.663	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
623.8734	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.2	0	n/a	n/a	n/a
625.8898	1	10	585.3	585.3	1	0	0	1	0	0	-0.2	0	0.2	0.2	25
626.4898	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
627.6668	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
627.7668	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
627.973	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
629.9896	1	10	1509.5	1509.5	1	0	0	1	0	0	0.1	0	0.1	0.1	26
631.5062	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
632.5752	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
632.6752	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
632.8894	1	30	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
634.906	1	10	833	833	1	0	0	1	0	0	0	0	0.5	0.5	27
635.756	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
637.256	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
637.356	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
637.5724	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
639.589	1	10	3317.8	3317.8	1	0	0	1	0	0	0.1	0	0.7	0.7	28
642.9222	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
643.9562	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
644.0562	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
644.272	1	30	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
646.2886	1	10	1018.1	1018.1	1	0	0	1	0	0	0.1	0	0.6	0.6	29
647.322	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
648.913	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
649.013	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
649.2218	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
651.2384	1	10	612.3	612.3	1	0	0	1	0	0	0.1	0	0.1	0.1	30
651.855	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-1.1642e-10	0	n/a	n/a	n/a
652.886	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
652.986	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
653.1882	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
664.221	1	10	3517.3	3517.3	1	0	0	1	0.6	0.91648	0.1	0	0.4	0.87472	31
667.754	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
669.179	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
669.279	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
669.4872	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
671.5038	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	1.1642e-10	0	n/a	n/a	n/a
673.5204	1	10	2297.7	2297.7	1	0	0	1	0.6	0.066542	0.1	0	0.4	0.03125	32
675.8202	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
677.4072	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
677.5072	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
677.72	1	30	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
679.7366	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
681.7532	1	10	3728.7	3728.7	1	0	0	1	0.8	0.91442	0.1	0	0.2	0.6577	33
685.4862	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
687.3444	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
687.4444	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
687.6528	1	30	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
689.6694	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
691.686	1	10	2419.6	2419.6	1	0	0	1	0.4	0.91953	-1.1642e-10	0	0.1	0.11302	34
694.1192	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
695.1702	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
695.2702	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
695.4856	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
697.5022	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
699.5188	1	10	5130.6	5130.6	1	0	0	1	0.6	0.79437	0.1	0	0.1	0.03125	35
704.6518	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
705.8328	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
705.9328	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
706.135	1	30	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-1.1642e-10	0	n/a	n/a	n/a
708.1516	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
710.1682	1	10	1505	1505	1	0	0	1	0.8	0.5711	0	0	0.5	0.78438	36
711.6848	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
713.0208	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
713.1208	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
713.3346	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-1.1642e-10	0	n/a	n/a	n/a
715.3512	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
717.3678	1	10	4369.3	4369.3	1	0	0	1	0.6	0.73518	0.1	0	0.4	0.60277	37
721.7508	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
722.7598	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
722.8598	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
723.0674	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
725.084	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
727.1004	1	10	3084.3	3084.3	1	0	0	1	0.4	0.78258	-0.2	0	0.3	0.35506	38
730.2002	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
731.7704	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.2	0	n/a	n/a	n/a
731.8704	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
732.0836	1	30	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-1.1642e-10	0	n/a	n/a	n/a
734.1	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
736.1166	1	10	2036	2036	1	0	0	1	0.7	0.45063	0	0	0.4	0.051463	39
738.1664	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
740.1656	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.2	0	n/a	n/a	n/a
740.2654	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.2	0	n/a	n/a	n/a
740.483	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
742.4996	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
744.516	1	10	4372.2	4372.2	1	0	0	1	0.4	0.94826	-0.2	0	0.3	0.4655	40
748.8992	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.2	0	n/a	n/a	n/a
749.9252	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
750.0252	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
750.2324	1	30	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	1.1642e-10	0	n/a	n/a	n/a
752.249	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
786.447	1	10	1048.6	1048.6	1	0	0	1	0	0	0.1	0	0.7	0.7	1
787.5136	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
788.5856	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
788.6856	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
788.8968	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	1.1642e-10	0	n/a	n/a	n/a
790.9134	1	10	3446	3446	1	0	0	1	0	0	0.1	0	0.5	0.5	2
794.3632	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-1.1642e-10	0	n/a	n/a	n/a
795.9172	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
796.0172	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
796.2296	1	30	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
798.2462	1	10	897	897	1	0	0	1	0	0	0.1	0	0.6	0.6	3
799.1462	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
800.2292	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
800.3292	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
800.546	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
802.5626	1	10	1012.5	1012.5	1	0	0	1	0	0	0.1	0	0.5	0.5	4
803.5792	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
805.5002	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
805.6002	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
805.8124	1	30	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
807.829	1	10	898	898	1	0	0	1	0	0	0	0	0.1	0.1	5
808.7456	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-1.1642e-10	0	n/a	n/a	n/a
810.0006	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
810.1006	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
810.3122	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
812.3288	1	10	734.2	734.2	1	0	0	1	0	0	0.1	0	0.3	0.3	6
813.0786	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.2	0	n/a	n/a	n/a
814.5656	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
814.6656	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
814.8786	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.2	0	n/a	n/a	n/a
816.8952	1	10	1335.6	1335.6	1	0	0	1	0	0	-1.1642e-10	0	0.1	0.1	7
818.245	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
819.756	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
819.856	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
820.0616	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-1.1642e-10	0	n/a	n/a	n/a
822.0782	1	10	2168.5	2168.5	1	0	0	1	0	0	0.1	0	0.8	0.8	8
824.2614	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	1.1642e-10	0	n/a	n/a	n/a
825.2874	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
825.3874	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
825.5946	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
827.6112	1	10	2331.3	2331.3	1	0	0	1	0	0	0.1	0	0.1	0.1	9
829.961	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
831.137	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
831.237	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
831.4442	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-1.1642e-10	0	n/a	n/a	n/a
833.4608	1	10	1521.5	1521.5	1	0	0	1	0	0	1.1642e-10	0	0.3	0.3	10
834.994	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
836.914	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
837.014	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
837.2272	1	30	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-1.1642e-10	0	n/a	n/a	n/a
848.26	1	10	2674.1	2674.1	1	0	0	1	0.7	0.44015	0.2	0	0.6	0.69368	11
850.943	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.2	0	n/a	n/a	n/a
852.611	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
852.711	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
852.9262	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-1.1642e-10	0	n/a	n/a	n/a
854.9428	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	1.1642e-10	0	n/a	n/a	n/a
856.9594	1	10	3750.4	3750.4	1	0	0	1	0.6	0.89488	0.1	0	0.2	0.34232	12
860.7258	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	-0.1	0	n/a	n/a	n/a
861.9488	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
862.0488	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
862.259	1	30	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	0	n/a	n/a	n/a
864.2756	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0.1	0	n/a	n/a	n/a
866.2922	1	10	1505.4	1505.4	1	0	0	1	0.8	0.024827	-1.1642e-10	0	0.8	0.099309	13
